IEMP,FSOPORT,ITDSOP,INUMSOP,INVENTARIO,IRECURSO,ICCSUBCC,ILABOR,QCANTLUN,QCANTMAR,QCANTMIE,QCANTJUE,QCANTVIE,QCANTSAB,QCANTDOM,SOBSERVAC
1,08/05/2025,160,,1,17025,101: PAPEL PERIODICO,,449.00,,,,,,,382
1,08/05/2025,160,,1,17025,101: PAPEL PERIODICO,REVISTAS,416.00,,,,,,,395
1,08/05/2025,160,,1,33001,102: OTROS PAPELES,,8680.00,,,,,,,384
1,08/05/2025,160,,1,25001,102: OTROS PAPELES,,1222.00,,,,,,,384
1,08/05/2025,160,,1,25011,102: OTROS PAPELES,REVISTAS,802.00,,,,,,,385
1,08/05/2025,160,,1,22001,102: OTROS PAPELES,PULICOMERCIALES,950.00,,,,,,,405
1,08/05/2025,160,,1,54003,104: TINTAS,,0.20,,,,,,,379
1,08/05/2025,160,,1,54003,104: TINTAS,,0.30,,,,,,,379
1,08/05/2025,160,,1,54053,104: TINTAS,,0.18,,,,,,,379
1,08/05/2025,160,,1,54053,104: TINTAS,,0.28,,,,,,,379
1,08/05/2025,160,,1,54103,104: TINTAS,,0.18,,,,,,,379
1,08/05/2025,160,,1,54103,104: TINTAS,,0.28,,,,,,,379
1,08/05/2025,160,,1,54203,104: TINTAS,,0.24,,,,,,,379
1,08/05/2025,160,,1,54203,104: TINTAS,,0.36,,,,,,,379
1,08/05/2025,160,,1,54003,104: TINTAS,,1.04,,,,,,,380
1,08/05/2025,160,,1,54053,104: TINTAS,,0.97,,,,,,,380
1,08/05/2025,160,,1,54103,104: TINTAS,,0.97,,,,,,,380
1,08/05/2025,160,,1,54203,104: TINTAS,,1.24,,,,,,,380
1,08/05/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,207.00,,,,,,,393
1,08/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,39.28,,,,,,,397
1,08/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,12.72,,,,,,,397
1,08/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,39.28,,,,,,,397
1,08/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,12.72,,,,,,,397
1,08/05/2025,160,,1,38031,102: OTROS PAPELES,,1152.00,,,,,,,384
1,08/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,1157.00,,,,,,,398
1,08/05/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,116.00,,,,,,,406
1,08/05/2025,160,,1,17027,101: PAPEL PERIODICO,,32.00,,,,,,,407
1,08/05/2025,160,,1,17026,101: PAPEL PERIODICO,,63.50,,,,,,,407
1,08/05/2025,160,,1,17026,101: PAPEL PERIODICO,,63.50,,,,,,,407
1,08/05/2025,160,,1,17022,101: PAPEL PERIODICO,,23.00,,,,,,,408
1,08/05/2025,160,,1,17020,101: PAPEL PERIODICO,,33.00,,,,,,,408
1,08/05/2025,160,,1,17027,101: PAPEL PERIODICO,,33.99,,,,,,,396
1,08/05/2025,160,,1,17027,101: PAPEL PERIODICO,,0.01,,,,,,,396
1,08/05/2025,160,,1,17026,101: PAPEL PERIODICO,,67.97,,,,,,,396
1,08/05/2025,160,,1,17026,101: PAPEL PERIODICO,,0.03,,,,,,,396
1,08/05/2025,160,,1,17026,101: PAPEL PERIODICO,,67.97,,,,,,,396
1,08/05/2025,160,,1,17026,101: PAPEL PERIODICO,,0.03,,,,,,,396
1,09/05/2025,160,,1,25001,102: OTROS PAPELES,PULICOMERCIALES,5100.00,,,,,,,411
1,09/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,REVISTAS,16.00,,,,,,,226
1,09/05/2025,160,,6,62032,105: MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,226
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,412
1,12/05/2025,160,,1,23001,102: OTROS PAPELES,REVISTAS,3350.00,,,,,,,226
1,12/05/2025,160,,1,25001,102: OTROS PAPELES,PULICOMERCIALES,150.00,,,,,,,411
1,12/05/2025,160,,1,25001,102: OTROS PAPELES,PULICOMERCIALES,100.00,,,,,,,411
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,402
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,406
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,16.00,,,,,,,366
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,,6.00,,,,,,,332
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,,8.00,,,,,,,332
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,332
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,,8.00,,,,,,,364
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,6.00,,,,,,,330
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,330
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,330
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,335
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,335
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,12.00,,,,,,,335
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,18.00,,,,,,,331
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,4.00,,,,,,,331
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,331
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,333
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,336
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,4.00,,,,,,,375
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,,2.00,,,,,,,375
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,12.00,,,,,,,334
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,334
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,334
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,24.00,,,,,,,337
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,337
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,,4.00,,,,,,,407
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,,4.00,,,,,,,408
1,12/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,416
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,411
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,426
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,9.00,,,,,,,423
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,425
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,427
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,REVISTAS,32.00,,,,,,,385
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,385
1,12/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,405
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,430
1,12/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,432
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,626.00,,,,,,,412
1,13/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,435
1,13/05/2025,160,,1,29065,101: PAPEL PERIODICO,REVISTAS,615.63,,,,,,,385
1,13/05/2025,160,,1,29065,101: PAPEL PERIODICO,REVISTAS,35.37,,,,,,,385
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,107.00,,,,,,,409
1,13/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,54.00,,,,,,,409
1,13/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,31.00,,,,,,,414
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,63.00,,,,,,,414
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,63.00,,,,,,,414
1,13/05/2025,160,,1,17022,101: PAPEL PERIODICO,,21.00,,,,,,,413
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,,33.00,,,,,,,413
1,13/05/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,127.00,,,,,,,410
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,2288.00,,,,,,,415
1,13/05/2025,160,,1,11015,101: PAPEL PERIODICO,PULICOMERCIALES,9.00,,,,,,,416
1,13/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,7.00,,,,,,,421
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,38.50,,,,,,,425
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,38.50,,,,,,,425
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,52.95,,,,,,,423
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,137.05,,,,,,,423
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,57.31,,,,,,,424
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,140.69,,,,,,,424
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,45.00,,,,,,,427
1,13/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,30.00,,,,,,,426
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,44.00,,,,,,,426
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,1713.00,,,,,,,415
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,112.00,,,,,,,422
1,13/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,56.00,,,,,,,422
1,13/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,429
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,66.50,,,,,,,429
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,66.50,,,,,,,429
1,13/05/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,237.00,,,,,,,432
1,13/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,23.00,,,,,,,437
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,437
1,13/05/2025,160,,1,54203,104: TINTAS,,2.98,,,,,,,381
1,13/05/2025,160,,1,52031,104: TINTAS,,0.27,,,,,,,381
1,13/05/2025,160,,1,52081,104: TINTAS,,0.21,,,,,,,381
1,13/05/2025,160,,1,52231,104: TINTAS,,0.34,,,,,,,381
1,13/05/2025,160,,1,52331,104: TINTAS,,0.21,,,,,,,381
1,13/05/2025,160,,1,73114,107: MATERIAL DE EMPAQUE,,23.00,,,,,,,381
1,13/05/2025,160,,1,73114,107: MATERIAL DE EMPAQUE,,31.00,,,,,,,382
1,13/05/2025,160,,1,54203,104: TINTAS,,4.24,,,,,,,382
1,13/05/2025,160,,1,52031,104: TINTAS,,0.36,,,,,,,382
1,13/05/2025,160,,1,52081,104: TINTAS,,0.27,,,,,,,382
1,13/05/2025,160,,1,52231,104: TINTAS,,0.45,,,,,,,382
1,13/05/2025,160,,1,52331,104: TINTAS,,0.27,,,,,,,382
1,13/05/2025,160,,1,54203,104: TINTAS,REVISTAS,3.93,,,,,,,395
1,13/05/2025,160,,1,52031,104: TINTAS,REVISTAS,0.36,,,,,,,395
1,13/05/2025,160,,1,52081,104: TINTAS,REVISTAS,0.27,,,,,,,395
1,13/05/2025,160,,1,52231,104: TINTAS,REVISTAS,0.45,,,,,,,395
1,13/05/2025,160,,1,52331,104: TINTAS,REVISTAS,0.27,,,,,,,395
1,13/05/2025,160,,1,73114,107: MATERIAL DE EMPAQUE,REVISTAS,31.00,,,,,,,395
1,13/05/2025,160,,1,52031,104: TINTAS,,0.36,,,,,,,384
1,13/05/2025,160,,1,52081,104: TINTAS,,0.27,,,,,,,384
1,13/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,34.03,,,,,,,436
1,13/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,1.97,,,,,,,436
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,68.06,,,,,,,436
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,3.44,,,,,,,436
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,68.06,,,,,,,436
1,13/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,3.44,,,,,,,436
1,13/05/2025,160,,1,52231,104: TINTAS,,0.44,,,,,,,384
1,13/05/2025,160,,1,52331,104: TINTAS,,0.27,,,,,,,384
1,13/05/2025,160,,1,52331,104: TINTAS,,3.09,,,,,,,384
1,13/05/2025,160,,1,52031,104: TINTAS,,0.58,,,,,,,384
1,13/05/2025,160,,1,52081,104: TINTAS,,0.44,,,,,,,384
1,13/05/2025,160,,1,52231,104: TINTAS,,0.73,,,,,,,384
1,13/05/2025,160,,1,52331,104: TINTAS,,0.44,,,,,,,384
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,38.15,,,,,,,428
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,5.85,,,,,,,428
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,38.15,,,,,,,428
1,13/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,5.85,,,,,,,428
1,13/05/2025,160,,1,73114,107: MATERIAL DE EMPAQUE,,27.00,,,,,,,384
1,14/05/2025,160,,1,38031,102: OTROS PAPELES,REVISTAS,854.00,,,,,,,439
1,14/05/2025,160,,1,33001,102: OTROS PAPELES,REVISTAS,6280.00,,,,,,,439
1,14/05/2025,160,,1,25001,102: OTROS PAPELES,REVISTAS,854.00,,,,,,,439
1,14/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,439
1,14/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,8.00,,,,,,,439
1,14/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,439
1,14/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,3.00,,,,,,,441
1,14/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,441
1,14/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,441
1,14/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,441
1,14/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,438
1,15/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,448
1,15/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,449
1,15/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,449
1,15/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,2.00,,,,,,,450
1,15/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,5.00,,,,,,,450
1,15/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,450
1,15/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,16.00,,,,,,,451
1,15/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,316
1,15/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,PLEGADIZAS,1.00,,,,,,,387
1,15/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,,5.00,,,,,,,362
1,15/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,PLEGADIZAS,1.00,,,,,,,417
1,16/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.00,,,,,,,442
1,16/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.00,,,,,,,442
1,16/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,66.50,,,,,,,441
1,16/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,66.50,,,,,,,441
1,16/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,441
1,16/05/2025,160,,1,17029,101: PAPEL PERIODICO,PULICOMERCIALES,69.00,,,,,,,438
1,16/05/2025,160,,1,16011,101: PAPEL PERIODICO,PULICOMERCIALES,72.00,,,,,,,448
1,16/05/2025,160,,1,17027,101: PAPEL PERIODICO,,34.00,,,,,,,450
1,16/05/2025,160,,1,17026,101: PAPEL PERIODICO,,68.11,,,,,,,450
1,16/05/2025,160,,1,17026,101: PAPEL PERIODICO,,68.11,,,,,,,450
1,16/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,25.00,,,,,,,449
1,16/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,38.00,,,,,,,449
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,3029.00,,,,,,,451
1,19/05/2025,160,,1,17027,101: PAPEL PERIODICO,PULICOMERCIALES,1515.00,,,,,,,451
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,113.00,,,,,,,452
1,19/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,56.00,,,,,,,452
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,64.50,,,,,,,453
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,64.50,,,,,,,453
1,19/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,32.00,,,,,,,453
1,19/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,25.41,,,,,,,454
1,19/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,0.59,,,,,,,454
1,19/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,38.11,,,,,,,454
1,19/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,0.89,,,,,,,454
1,19/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,47.00,,,,,,,463
1,19/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,40.00,,,,,,,460
1,19/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,40.00,,,,,,,460
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,62.23,,,,,,,457
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,136.77,,,,,,,457
1,19/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,8.58,,,,,,,456
1,19/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,0.42,,,,,,,456
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,55.24,,,,,,,458
1,19/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,140.76,,,,,,,458
1,19/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,49.00,,,,,,,461
1,19/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,461
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.30,,,,,,,463
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.30,,,,,,,463
1,19/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.40,,,,,,,463
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.30,,,,,,,463
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,4.00,,,,,,,377
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,1.00,,,,,,,396
1,19/05/2025,160,,1,480213,103: CARTULINAS,PLEGADIZAS,490.70,,,,,,,388
1,19/05/2025,160,,1,480213,103: CARTULINAS,PLEGADIZAS,0.30,,,,,,,388
1,19/05/2025,160,,1,480213,103: CARTULINAS,PLEGADIZAS,490.70,,,,,,,388
1,19/05/2025,160,,1,480213,103: CARTULINAS,PLEGADIZAS,0.30,,,,,,,388
1,19/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,398
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,2.00,,,,,,,407
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,1.00,,,,,,,407
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,407
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,4.00,,,,,,,408
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,408
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,409
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,410
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,413
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,,8.00,,,,,,,413
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,414
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,414
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,414
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.60,,,,,,,460
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.60,,,,,,,460
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.60,,,,,,,460
1,19/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.80,,,,,,,460
1,19/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,415
1,19/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,415
1,19/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,1.00,,,,,,,415
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,421
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.60,,,,,,,457
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.50,,,,,,,457
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.50,,,,,,,457
1,19/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.90,,,,,,,457
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,7.00,,,,,,,423
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,423
1,19/05/2025,160,,1,363074,103: CARTULINAS,PLEGADIZAS,62.00,,,,,,,417
1,19/05/2025,160,,1,73113,107: MATERIAL DE EMPAQUE,,63.00,,,,,,,386
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,424
1,19/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,424
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.07,,,,,,,456
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,424
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.07,,,,,,,456
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.07,,,,,,,456
1,19/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.09,,,,,,,456
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,422
1,19/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,422
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.30,,,,,,,454
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.30,,,,,,,454
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,425
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.30,,,,,,,454
1,19/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.40,,,,,,,454
1,19/05/2025,160,,1,54203,104: TINTAS,,5.10,,,,,,,386
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.20,,,,,,,454
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.20,,,,,,,454
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,426
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.20,,,,,,,454
1,19/05/2025,160,,1,54203,104: TINTAS,,3.41,,,,,,,386
1,19/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.30,,,,,,,454
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,428
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,428
1,19/05/2025,160,,1,52031,104: TINTAS,,0.56,,,,,,,386
1,19/05/2025,160,,1,52081,104: TINTAS,,0.42,,,,,,,386
1,19/05/2025,160,,1,52231,104: TINTAS,,0.69,,,,,,,386
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,429
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,429
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,429
1,19/05/2025,160,,1,52331,104: TINTAS,,0.42,,,,,,,386
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.02,,,,,,,453
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.00,,,,,,,453
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,430
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.00,,,,,,,453
1,19/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.20,,,,,,,453
1,19/05/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.30,,,,,,,453
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,436
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,436
1,19/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,436
1,19/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.24,,,,,,,453
1,19/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.24,,,,,,,453
